Disaster,State,County,City,Zip Code,Valid Registrations,Total Inspected,Inspected with No Damage,Total with Moderate Damage,Total with Major Damage,Total with Substantial Damage,Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4339,PR,Toa Baja (Municipio),TOA BAJA,94,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,449,1,1,1,0,0,0,1,1152,0,0,1152,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,494,1,1,1,0,0,0,1,987,0,0,987,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,570,1,1,0,1,0,0,1,1737,0,0,1737,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,646,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,749,5,2,1,1,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,759,5,4,4,0,0,0,4,4161,0,743,3418,4,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,849,2,1,0,1,0,0,1,4890,0,1106,3784,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,920,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,932,1,1,1,0,0,0,1,609,0,0,609,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,939,1,1,1,0,0,0,1,1060,0,0,1060,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,940,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,941,2,2,1,1,0,0,2,5319,0,1661,3658,2,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,942,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,943,2,1,1,0,0,0,1,600,0,0,600,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,946,5,3,1,1,1,0,3,7598,0,2592,5006,3,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,947,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,948,6,3,2,1,0,0,4,9794,0,1486,8308,4,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,949,"6,226",4286,3329,661,296,0,2865,7241141,6142,1163396,6071604,"2,745",120,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,950,38,30,24,5,1,0,17,28271,0,3401,24870,17,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,951,374,302,175,72,55,0,228,870154,0,124886,745268,210,18,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,952,195,122,107,8,7,0,75,132555,0,17477,115078,74,1,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,953,4,3,3,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,954,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,956,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,959,9,5,4,0,1,0,6,13946,0,2039,11907,6,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,960,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,961,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,963,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,969,4,4,4,0,0,0,2,1000,0,0,1000,2,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,9490,1,1,1,0,0,0,1,553,0,553,0,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,9949,1,0,0,0,0,0,1,1053,0,553,500,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,27455,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,34609,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOABAJA,923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOABAJA,949,28,14,11,2,1,0,14,41360,0,4695,36665,13,1,0,0
4339,PR,Toa Baja (Municipio),TOABAJA,951,2,2,2,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Toa Baja (Municipio),TOABAJA,952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOABAJA,957,1,1,0,0,1,0,1,6950,0,1106,5844,1,0,0,0
4339,PR,Toa Baja (Municipio),TOABAJA,959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJAA,949,1,1,1,0,0,0,1,2622,0,924,1698,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA LEVITOWN,949,4,2,2,0,0,0,2,1743,0,0,1743,2,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA LEVITTOWN,849,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA LEVITTOWN,949,7,5,5,0,0,0,3,1878,0,0,1878,3,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA PR,949,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA PUEBLO,949,1,1,0,0,1,0,1,6674,0,918,5756,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA PUERTO RICO,949,4,2,2,0,0,0,2,1553,0,553,1000,2,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJAS,952,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),"TOA BAJA, SABANA SECA",952,1,1,1,0,0,0,1,3074,0,918,2156,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJS,949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BJA,949,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Toa Baja (Municipio),TO BAJA,949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),TOQ BAJS,951,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Toa Baja (Municipio),TOS BAJA,949,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),URB LA ALTRAGRACIA,949,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Toa Baja (Municipio),URB LEVITTOWN,649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),URB LEVITTOWN TOA BAJA,949,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Toa Baja (Municipio),VEGA BAJA,693,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Toa Baja (Municipio),VILLA CALMA INGENIO TOA BAJA,951,1,1,1,0,0,0,1,6441,0,918,5523,1,0,0,0
4339,PR,Toa Baja (Municipio),VILLA CALMA TOA BAJA,951,1,1,0,1,0,0,1,1986,0,1486,500,1,0,0,0
4339,PR,Toa Baja (Municipio),YOA BAJA,949,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),BAYAMON,956,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),BAYAMON,959,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),BO LA GLORIA CAMINO DIEGO,976,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),BO QUEBRADA GRANDE,976,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),CAGUAS,725,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),CALLE C B ESTE,976,1,1,1,0,0,0,1,794,0,0,794,1,0,0,0
4339,PR,Trujillo Alto (Municipio),CANOVANAS,729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),CAROLINA,976,3,2,2,0,0,0,1,553,0,553,0,1,0,0,0
4339,PR,Trujillo Alto (Municipio),CAROLINA,978,5,3,2,1,0,0,2,3235,0,1377,1858,2,0,0,0
4339,PR,Trujillo Alto (Municipio),CAROLINA,979,1,1,1,0,0,0,1,378,0,0,378,1,0,0,0
4339,PR,Trujillo Alto (Municipio),CAROLINA,983,4,4,3,1,0,0,2,3024,0,2024,1000,2,0,0,0
4339,PR,Trujillo Alto (Municipio),CAROLINA,985,3,2,1,1,0,0,2,2220,0,918,1302,2,0,0,0
4339,PR,Trujillo Alto (Municipio),CAROLINA,987,6,5,5,0,0,0,2,2000,0,743,1257,2,0,0,0
4339,PR,Trujillo Alto (Municipio),CARRAIZO,976,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),CARRAIZO BAJO SAN JUAN,976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),CARRAIZO TRUJILLO ALTO,976,1,1,1,0,0,0,1,3298,0,0,3298,1,0,0,0
4339,PR,Trujillo Alto (Municipio),CIUDAD DEL LAGO TRUJI ALTO,976,1,1,1,0,0,0,1,963,0,0,963,1,0,0,0
4339,PR,Trujillo Alto (Municipio),CIUDAD UNIVERSITARIA,976,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),CUPEY,927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),CUPEY BAJO SAN JUAN,926,1,1,1,0,0,0,1,463,0,0,463,1,0,0,0
4339,PR,Trujillo Alto (Municipio),DOS BOCAS TRUJILLO ALTO,976,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),EGIDA ALEJANDRINO,976,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),ENCANTADA TRUJILLO ALTO,976,3,2,2,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),GUAYAMA,784,1,1,1,0,0,0,1,728,0,0,728,1,0,0,0
4339,PR,Trujillo Alto (Municipio),GUAYNABO,928,1,1,1,0,0,0,1,963,0,0,963,1,0,0,0
4339,PR,Trujillo Alto (Municipio),GUAYNABO,976,2,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),GURABO,778,1,1,1,0,0,0,1,2937,0,0,2937,1,0,0,0
4339,PR,Trujillo Alto (Municipio),GURABO,977,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),JUNCOS,777,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),MINILLAS,956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),PARCRLAS CARRAIZO,976,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),PUERTORICO,976,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),QUEBRADA NEGRITO,977,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),RIO PIEDRAS,926,1,1,1,0,0,0,1,300,0,0,300,1,0,0,0
4339,PR,Trujillo Alto (Municipio),ROUND HILLS,976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),SAINT JUST,760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),SAINT JUST,976,4,3,2,0,1,0,1,4893,0,1106,3787,1,0,0,0
4339,PR,Trujillo Alto (Municipio),SAINT JUST,978,13,8,6,1,1,0,1,9819,0,1106,8713,1,0,0,0
4339,PR,Trujillo Alto (Municipio),SAINT JUST TRUJILLO ALTO,976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,901,1,1,1,0,0,0,1,1053,0,553,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,907,1,1,1,0,0,0,1,232,0,0,232,1,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,917,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,920,2,1,1,0,0,0,1,553,0,553,0,1,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,921,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,924,4,4,2,1,1,0,2,5250,0,2024,3226,2,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,926,68,44,41,2,1,0,22,27126,0,8366,18760,22,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,976,9,4,4,0,0,0,2,1000,0,0,1000,2,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,978,3,1,0,1,0,0,2,1418,0,918,500,2,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN TRUJILLO ALTO,976,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),ST JUST,976,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TEUJILLO ALTO,976,2,2,2,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TOA ALTA,953,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TR ALTO,976,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRIJILLO ALTO,976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRIJULLO ALTO,976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRIUJILLO ALTO,976,1,1,1,0,0,0,1,1516,0,553,963,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRJILLO ALTO,976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRRUJILLO ALTO,976,1,1,1,0,0,0,1,256,0,0,256,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRU ALTO,976,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUGLILLO ALTO,70976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUIILLO ALTO,976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUIJILLO ALTO,876,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUIJILLO ALTO,976,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUIJO ALTO,976,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUILLO ALTO,976,3,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJ ALTO,976,5,3,3,0,0,0,1,4657,0,0,4657,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJI ALTO,969,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJI ALTO,976,4,3,3,0,0,0,2,1032,0,0,1032,2,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJIILLO ALTO,976,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJIILO ALTO,976,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLA ALTO,976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILL ALTO,926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILL ALTO,976,2,1,1,0,0,0,2,2479,0,553,1926,2,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLIO ALTO,976,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO,976,7,5,5,0,0,0,7,4259,0,1296,2963,7,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO,977,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLOA ALTO,976,1,1,1,0,0,0,1,1506,0,0,1506,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO AKTO,976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALGO,976,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALT,976,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTA,977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLOALTI,976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO A LTO,976,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,0,2,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,729,1,1,0,0,1,0,1,7280,0,1106,6174,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,736,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,750,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,760,5,3,3,0,0,0,2,1053,0,553,500,2,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,846,1,1,1,0,0,0,1,230,0,0,230,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,876,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,920,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,924,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,926,43,27,22,5,0,0,25,23566,0,6014,17552,25,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,927,3,2,2,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,928,1,1,1,0,0,0,1,832,0,0,832,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,956,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,961,1,0,0,0,0,0,1,1053,0,553,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,966,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,967,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,971,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,972,2,1,1,0,0,0,1,928,0,0,928,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,973,4,3,3,0,0,0,2,4577,0,743,3834,2,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,975,4,1,1,0,0,0,2,1000,0,0,1000,2,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,976,"5,998",3857,3543,260,54,0,2574,3191875,0,634803,2557073,"2,560",14,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,977,136,87,74,8,5,0,58,73596,0,17355,56241,58,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,978,30,15,14,1,0,0,17,13696,0,2024,11672,17,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,979,5,2,2,0,0,0,2,1334,0,0,1334,2,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,983,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,985,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,986,3,2,2,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,987,5,2,2,0,0,0,2,1000,0,0,1000,2,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,9766,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,9777,1,1,0,1,0,0,1,5426,0,1106,4320,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,9976,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO,33976,1,1,1,0,0,0,1,2029,0,0,2029,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLOA LTO,976,1,1,0,1,0,0,1,2892,0,0,2892,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLOALTO,976,12,9,7,2,0,0,7,10813,0,2592,8221,7,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO CARRAIZO,976,1,0,0,0,0,0,1,553,0,553,0,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO PR,976,3,2,2,0,0,0,2,1000,0,0,1000,2,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO PUEBLO,976,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO PUERTO RICO,976,4,4,4,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTO SAN JUAN,976,3,3,2,0,1,0,3,9739,0,1486,8253,3,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO ALTP,976,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO LTO,976,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLOS ALTOS,976,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILLO TO,976,1,1,0,1,0,0,1,4841,0,1106,3735,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJILO ALTO,976,6,5,4,1,0,0,3,6041,0,1106,4935,3,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJLLO ALTO,976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJULLO ALTO,976,4,2,2,0,0,0,4,3021,0,0,3021,4,0,0,0
4339,PR,Trujillo Alto (Municipio),TRUJULLO ALTO PUERTO RICO,976,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRULILLO ALTO,976,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TUJILLO ALTO,976,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),URBANIZACION VILLAS DE CANEY,976,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Trujillo Alto (Municipio),URB LAGO ALTO,976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Trujillo Alto (Municipio),VIEQUES,765,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Utuado (Municipio),ANGELES,611,122,87,75,5,7,0,61,108677,0,15584,93093,61,0,0,0
4339,PR,Utuado (Municipio),ANGELES EL CORCHO,611,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4339,PR,Utuado (Municipio),ANGELES PR,611,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4339,PR,Utuado (Municipio),ANGELES UTUADO,611,8,4,4,0,0,0,2,1000,0,0,1000,2,0,0,0
4339,PR,Utuado (Municipio),ARECIBO,612,2,1,1,0,0,0,2,1755,0,432,1323,2,0,0,0
4339,PR,Utuado (Municipio),BARRIO MAMEYES UTUADO,641,1,1,0,0,1,0,1,3600,0,650,2950,1,0,0,0
4339,PR,Utuado (Municipio),CAGUANA SEC PASTALES,641,1,1,1,0,0,0,1,2337,0,0,2337,1,0,0,0
4339,PR,Utuado (Municipio),FLORIDA,650,3,2,1,1,0,0,2,13868,0,2160,11708,2,0,0,0
